he works at the bank
Correct	Parser	Rerank	Rerank Unigram	Translation
	44.70798873901367	50.749893236620274	8.844835031237924	* han ordnar om vid banken	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (AdvVPSlash (SlashV2a work_through_V2) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_2_N))))))))
	45.10655975341797	11.34569239144675	7.393725869886774	* han fungerar vid banken	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (AdvVP (UseV work_2_V) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_1_N))))))))
	45.5412712097168	42.3095426503109	8.963077454880668	* han ordnar om vid banken	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (AdvVPSlash (SlashV2a work_on_V2) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_1_N))))))))
	45.56296157836914	50.684667741242095	9.029873422733255	* han ordnar om vid banken	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (AdvVPSlash (SlashV2a work_through_V2) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_1_N))))))))
	46.14093017578125	4.200665760573061	7.141624438391821	han arbetar vid banken	PhrUtt NoPConj (UttS (PredVPS (UsePron he_Pron) (MkVPS (TTAnt TPres ASimul) PPos (AdvVP (UseV work_1_V) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_2_N))))))) NoVoc
	46.701072692871094	9.39057773795564	7.208687478391441	han fungerar vid banken	PhrUtt NoPConj (UttS (PredVPS (UsePron he_Pron) (MkVPS (TTAnt TPres ASimul) PPos (AdvVP (UseV work_2_V) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_2_N))))))) NoVoc
	46.83195877075195	14.852959180003815	7.818235746001264	* han ordnar om vid banken	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (AdvSlash (SlashVP (UsePron he_Pron) (SlashV2a work_V2)) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_2_N)))))))
	46.98579025268555	4.200665760573061	7.141624438391821	* han arbetar vid banken	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashPrep (PredVP (UsePron he_Pron) (AdvVP (UseV work_1_V) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_2_N))))) ?))))
	46.99590301513672	4.135440265194887	7.326662829887152	han arbetar vid banken	PhrUtt NoPConj (UttS (PredVPS (UsePron he_Pron) (MkVPS (TTAnt TPres ASimul) PPos (AdvVP (UseV work_1_V) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_1_N))))))) NoVoc
	47.54593276977539	9.39057773795564	7.208687478391441	* han fungerar vid banken	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashPrep (PredVP (UsePron he_Pron) (AdvVP (UseV work_2_V) (PrepNP at_Prep (DetCN (DetQuant DefArt NumSg) (UseN bank_2_N))))) ?))))

he works every day
Correct	Parser	Rerank	Rerank Unigram	Translation
	32.1429443359375	12.153660089158972	7.74292018734976	han ordnar om varje dag	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (ComplSlash (SlashV2a work_V2) (DetCN every_Det (UseN day_N)))))) NoVoc
	36.41303253173828	12.153660089158972	7.74292018734976	* han ordnar om varje dag	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (ComplSlash (SlashV2a work_V2) (DetCN every_Det (UseN day_N)))))))
	38.862518310546875	12.153660089158972	7.74292018734976	han ordnar om varje dag	PhrUtt NoPConj (UttS (PredVPS (UsePron he_Pron) (MkVPS (TTAnt TPres ASimul) PPos (ComplSlash (SlashV2a work_V2) (DetCN every_Det (UseN day_N)))))) NoVoc
	39.70737838745117	12.153660089158972	7.74292018734976	* han ordnar om varje dag	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashPrep (PredVP (UsePron he_Pron) (ComplSlash (SlashV2a work_V2) (DetCN every_Det (UseN day_N)))) ?))))
	43.132606506347656	12.153660089158972	7.74292018734976	* han ordnar om varje dag	ChunkPhr (OneChunk (S_Chunk (PredVPS (UsePron he_Pron) (MkVPS (TTAnt TPres ASimul) PPos (ComplSlash (SlashV2a work_V2) (DetCN every_Det (UseN day_N)))))))
	43.288516998291016	12.99034674903193	7.74292018734976	* honom ordnar om varje dag	ChunkPhr (PlusChunk (NP_Nom_Chunk (UsePron he_Pron)) (OneChunk (VPS_Chunk (MkVPS (TTAnt TPres ASimul) PPos (ComplSlash (SlashV2a work_V2) (DetCN every_Det (UseN day_N)))))))
	43.846099853515625	12.15366008915897	7.74292018734976	* han ordnar om varje dag	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_V2)))) (OneChunk (NP_Acc_Chunk (DetCN every_Det (UseN day_N)))))
	43.846099853515625	12.15366008915897	7.74292018734976	* han ordnar om varje dag	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_V2)))) (OneChunk (NP_Nom_Chunk (DetCN every_Det (UseN day_N)))))
	45.25449752807617	12.15366008915897	7.74292018734976	* han ordnar om varje dags	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_V2)))) (OneChunk (NP_Gen_Chunk (DetCN every_Det (UseN day_N)))))
✓	46.0711555480957	3.6951855872947057	7.066308879740317	* han arbetar varje dag	ChunkPhr (PlusChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (UseV work_1_V)))) (OneChunk (NP_Acc_Chunk (DetCN every_Det (UseN day_N)))))
	46.0711555480957	3.6951855872947057	7.066308879740317	* han arbetar varje dag	ChunkPhr (PlusChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (UseV work_1_V)))) (OneChunk (NP_Nom_Chunk (DetCN every_Det (UseN day_N)))))
	46.63129806518555	9.465608180175622	7.133371919739939	* han fungerar varje dag	ChunkPhr (PlusChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (UseV work_2_V)))) (OneChunk (NP_Acc_Chunk (DetCN every_Det (UseN day_N)))))
	46.63129806518555	9.465608180175622	7.133371919739939	* han fungerar varje dag	ChunkPhr (PlusChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (UseV work_2_V)))) (OneChunk (NP_Nom_Chunk (DetCN every_Det (UseN day_N)))))
	46.96128463745117	37.192000279032634	8.702723504733832	* han ordnar om varje dag	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_on_V2)))) (OneChunk (NP_Acc_Chunk (DetCN every_Det (UseN day_N)))))
	46.96128463745117	37.192000279032634	8.702723504733832	* han ordnar om varje dag	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_on_V2)))) (OneChunk (NP_Nom_Chunk (DetCN every_Det (UseN day_N)))))
	46.982975006103516	45.56712536996383	8.769519472586419	* han ordnar om varje dag	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_through_V2)))) (OneChunk (NP_Acc_Chunk (DetCN every_Det (UseN day_N)))))
	46.982975006103516	45.56712536996383	8.769519472586419	* han ordnar om varje dag	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_through_V2)))) (OneChunk (NP_Nom_Chunk (DetCN every_Det (UseN day_N)))))
	47.479549407958984	3.6951855872947057	7.066308879740317	* han arbetar varje dags	ChunkPhr (PlusChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (UseV work_1_V)))) (OneChunk (NP_Gen_Chunk (DetCN every_Det (UseN day_N)))))
	48.03969192504883	9.465608180175622	7.133371919739939	* han fungerar varje dags	ChunkPhr (PlusChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron he_Pron) (UseV work_2_V)))) (OneChunk (NP_Gen_Chunk (DetCN every_Det (UseN day_N)))))
	48.36967849731445	37.192000279032634	8.702723504733832	* han ordnar om varje dags	ChunkPhr (PlusChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron he_Pron) (SlashV2a work_on_V2)))) (OneChunk (NP_Gen_Chunk (DetCN every_Det (UseN day_N)))))

she works with many people
Correct	Parser	Rerank	Rerank Unigram	Translation
✓	42.81229019165039	4.556271583461049	6.811755639616758	hon arbetar med månget folk	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (UseV work_1_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))) NoVoc
	43.372432708740234	6.205911327731396	6.865406071616453	hon fungerar med månget folk	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (UseV work_2_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))) NoVoc
	44.9620475769043	7.952711022609904	7.35304468570431	* hon ordnar om med månget folk	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron she_Pron) (AdvVPSlash (SlashV2a work_V2) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))))
	45.31222915649414	8.624886510625057	7.35304468570431	hon ordnar om folk med månget	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (ComplSlash (SlashV2a work_V2) (MassNP (UseN people_N))) (PrepNP with_Prep (DetNP many_Det)))))) NoVoc
	45.41694641113281	8.624886510625057	7.35304468570431	hon ordnar om folk med månget	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (ComplSlash (AdvVPSlash (SlashV2a work_V2) (PrepNP with_Prep (DetNP many_Det))) (MassNP (UseN people_N)))))) NoVoc
	45.65743637084961	8.624886510625057	7.35304468570431	hon ordnar om folk med månget	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (ComplSlash (SlashV2a work_V2) (DetCN (DetQuant IndefArt NumPl) (UseN people_N))) (PrepNP with_Prep (DetNP many_Det)))))) NoVoc
	45.76215362548828	8.624886510625057	7.35304468570431	hon ordnar om folk med månget	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (ComplSlash (AdvVPSlash (SlashV2a work_V2) (PrepNP with_Prep (DetNP many_Det))) (DetCN (DetQuant IndefArt NumPl) (UseN people_N)))))) NoVoc
	47.08237838745117	4.556271583461049	6.811755639616758	* hon arbetar med månget folk	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (UseV work_1_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))))
	47.642520904541016	6.205911327731396	6.865406071616453	* hon fungerar med månget folk	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (UseV work_2_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))))
	48.07722854614258	16.169043241861864	8.120887339611569	* hon ordnar om med månget folk	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron she_Pron) (AdvVPSlash (SlashV2a work_on_V2) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))))
	48.09892654418945	24.610964300645648	8.174324113893638	* hon ordnar om med månget folk	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (UsePron she_Pron) (AdvVPSlash (SlashV2a work_through_V2) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))))
	49.53186798095703	4.556271583461049	6.811755639616758	hon arbetar med månget folk	PhrUtt NoPConj (UttS (PredVPS (UsePron she_Pron) (MkVPS (TTAnt TPres ASimul) PPos (AdvVP (UseV work_1_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))) NoVoc
	49.58231735229492	8.624886510625057	7.35304468570431	* hon ordnar om folk med månget	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (ComplSlash (SlashV2a work_V2) (MassNP (UseN people_N))) (PrepNP with_Prep (DetNP many_Det)))))))
	49.687034606933594	8.624886510625057	7.35304468570431	* hon ordnar om folk med månget	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (ComplSlash (AdvVPSlash (SlashV2a work_V2) (PrepNP with_Prep (DetNP many_Det))) (MassNP (UseN people_N)))))))
	49.92752456665039	8.624886510625057	7.35304468570431	* hon ordnar om folk med månget	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (AdvVP (ComplSlash (SlashV2a work_V2) (DetCN (DetQuant IndefArt NumPl) (UseN people_N))) (PrepNP with_Prep (DetNP many_Det)))))))
	50.03224182128906	8.624886510625057	7.35304468570431	* hon ordnar om folk med månget	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (UsePron she_Pron) (ComplSlash (AdvVPSlash (SlashV2a work_V2) (PrepNP with_Prep (DetNP many_Det))) (DetCN (DetQuant IndefArt NumPl) (UseN people_N)))))))
	50.092010498046875	6.205911327731396	6.865406071616453	hon fungerar med månget folk	PhrUtt NoPConj (UttS (PredVPS (UsePron she_Pron) (MkVPS (TTAnt TPres ASimul) PPos (AdvVP (UseV work_2_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))))) NoVoc
	50.222896575927734	7.952711022609906	7.353044685704312	* hon ordnar om med månget folk	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (AdvSlash (SlashVP (UsePron she_Pron) (SlashV2a work_V2)) (PrepNP with_Prep (DetCN many_Det (UseN people_N)))))))
	50.37672424316406	4.556271583461049	6.811755639616758	* hon arbetar med månget folk	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashPrep (PredVP (UsePron she_Pron) (AdvVP (UseV work_1_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))) ?))))
	50.936866760253906	6.205911327731396	6.865406071616453	* hon fungerar med månget folk	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashPrep (PredVP (UsePron she_Pron) (AdvVP (UseV work_2_V) (PrepNP with_Prep (DetCN many_Det (UseN people_N))))) ?))))

my computer works perfectly
Correct	Parser	Rerank	Rerank Unigram	Translation
	43.986724853515625	12.932808200232467	7.935420800413803	min dator arbetar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_1_V) (PositAdvAdj perfect_A))))) NoVoc
	43.986724853515625	12.932808200232467	7.935420800413803	min dator arbetar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_1_V) (PositAdvAdj perfect_A))))) NoVoc
✓	44.54686737060547	5.301740409021331	8.002483840413424	min dator fungerar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_2_V) (PositAdvAdj perfect_A))))) NoVoc
	44.54686737060547	5.301740409021331	8.002483840413424	min dator fungerar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_2_V) (PositAdvAdj perfect_A))))) NoVoc
	46.136478424072266	25.25194607817469	8.612032108023246	* min dator ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVPSlash (SlashV2a work_V2) (PositAdvAdj perfect_A))))))
	46.136478424072266	25.25194607817469	8.612032108023246	* min dator ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVPSlash (SlashV2a work_V2) (PositAdvAdj perfect_A))))))
	47.865638732910156	13.398913806866059	7.935420800413803	dator av mig arbetar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (MassNP (PossNP (UseN computer_N) (UsePron iFem_Pron))) (AdvVP (UseV work_1_V) (PositAdvAdj perfect_A))))) NoVoc
	47.865638732910156	13.398913806866059	7.935420800413803	dator av mig arbetar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (MassNP (PossNP (UseN computer_N) (UsePron i_Pron))) (AdvVP (UseV work_1_V) (PositAdvAdj perfect_A))))) NoVoc
	48.256813049316406	12.932808200232467	7.935420800413803	* min dator arbetar perfekt	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_1_V) (PositAdvAdj perfect_A))))))
	48.256813049316406	12.932808200232467	7.935420800413803	* min dator arbetar perfekt	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_1_V) (PositAdvAdj perfect_A))))))
	48.42578125	11.002762899991437	8.002483840413424	dator av mig fungerar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (MassNP (PossNP (UseN computer_N) (UsePron i_Pron))) (AdvVP (UseV work_2_V) (PositAdvAdj perfect_A))))) NoVoc
	48.42578125	11.002762899991437	8.002483840413424	dator av mig fungerar perfekt	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (MassNP (PossNP (UseN computer_N) (UsePron iFem_Pron))) (AdvVP (UseV work_2_V) (PositAdvAdj perfect_A))))) NoVoc
	48.81695556640625	5.301740409021331	8.002483840413424	* min dator fungerar perfekt	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_2_V) (PositAdvAdj perfect_A))))))
	48.81695556640625	5.301740409021331	8.002483840413424	* min dator fungerar perfekt	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVP (UseV work_2_V) (PositAdvAdj perfect_A))))))
	49.25166320800781	38.493074430221704	9.57183542540732	* min dator ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVPSlash (SlashV2a work_on_V2) (PositAdvAdj perfect_A))))))
	49.25166320800781	38.493074430221704	9.57183542540732	* min dator ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVPSlash (SlashV2a work_on_V2) (PositAdvAdj perfect_A))))))
	49.27335739135742	46.8681995211529	9.638631393259907	* min dator ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (AdvVPSlash (SlashV2a work_through_V2) (PositAdvAdj perfect_A))))))
	49.27335739135742	46.8681995211529	9.638631393259907	* min dator ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (AdvVPSlash (SlashV2a work_through_V2) (PositAdvAdj perfect_A))))))
	50.0153923034668	26.540106838474046	8.612032108023246	* dator av mig ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (MassNP (PossNP (UseN computer_N) (UsePron iFem_Pron))) (AdvVPSlash (SlashV2a work_V2) (PositAdvAdj perfect_A))))))
	50.0153923034668	26.540106838474046	8.612032108023246	* dator av mig ordnar om perfekt	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (MassNP (PossNP (UseN computer_N) (UsePron i_Pron))) (AdvVPSlash (SlashV2a work_V2) (PositAdvAdj perfect_A))))))

my computer works
Correct	Parser	Rerank	Rerank Unigram	Translation
	30.81258201599121	4.602131550868417	8.058482427614813	min dator arbetar	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (UseV work_1_V)))) NoVoc
	30.81258201599121	4.602131550868417	8.058482427614813	min dator arbetar	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (UseV work_1_V)))) NoVoc
	31.372724533081055	4.405710340692139	8.147899814280974	min dator fungerar	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (UseV work_2_V)))) NoVoc
✓	31.372724533081055	4.405710340692139	8.147899814280974	min dator fungerar	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (UseV work_2_V)))) NoVoc
	32.85761642456055	9.94907834312832	8.960630837760737	* min dator ordnar om	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (SlashV2a work_V2)))))
	32.85761642456055	9.94907834312832	8.960630837760737	* min dator ordnar om	ChunkPhr (OneChunk (SSlash_Chunk (UseSlash (TTAnt TPres ASimul) PPos (SlashVP (DetCN (DetQuant (PossPron i_Pron) NumSg) (UseN computer_N)) (SlashV2a work_V2)))))
	34.691497802734375	5.223605693046539	8.058482427614814	dator av mig arbetar	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (MassNP (PossNP (UseN computer_N) (UsePron iFem_Pron))) (UseV work_1_V)))) NoVoc
	34.691497802734375	5.223605693046539	8.058482427614814	dator av mig arbetar	PhrUtt NoPConj (UttS (UseCl (TTAnt TPres ASimul) PPos (PredVP (MassNP (PossNP (UseN computer_N) (UsePron i_Pron))) (UseV work_1_V)))) NoVoc
	35.08266830444336	4.602131550868417	8.058482427614813	* min dator arbetar	ChunkPhr (OneChunk (S_Chunk (UseCl (TTAnt TPres ASimul) PPos (PredVP (DetCN (DetQuant (PossPron iFem_Pron) NumSg) (UseN computer_N)) (UseV work_1_V)))))
