he works at the bank
Correct	Parser	Rerank	Rerank Unigram	Translation
✓	24.4857120513916	5.816979136694231	15.249648920855087	jag håller på att arbeta
	25.045854568481445	26.16738304351145	15.51790108085357	jag håller på att fungera
	25.045854568481445	26.16738304351145	15.51790108085357	jag håller på att fungera
	27.285842895507812	3.715323875763543	18.642699298840938	jag är uträkning
	27.285842895507812	3.715323875763543	18.642699298840938	jag är uträkning
	27.31295394897461	5.816979136694231	15.249648920855087	jag är arbetande
	27.31295394897461	5.816979136694231	15.249648920855087	jag är arbetande
	27.367843627929688	5.816979136694231	15.249648920855087	jag är att arbeta
	27.367843627929688	5.816979136694231	15.249648920855087	jag är att arbeta
	27.873096466064453	26.16738304351145	15.51790108085357	jag är fungerande
	27.873096466064453	26.16738304351145	15.51790108085357	jag är fungerande
	27.92798614501953	26.16738304351145	15.51790108085357	jag är att fungera
	27.92798614501953	26.16738304351145	15.51790108085357	jag är att fungera
	28.755800247192383	5.816979136694231	15.249648920855087	* jag håller på att arbeta
	28.755800247192383	5.816979136694231	15.249648920855087	* jag håller på att arbeta
	29.315942764282227	26.16738304351145	15.51790108085357	* jag håller på att fungera
	29.315942764282227	26.16738304351145	15.51790108085357	* jag håller på att fungera
	31.205286026000977	5.816979136694231	15.249648920855087	jag håller på att arbeta
	31.205286026000977	5.816979136694231	15.249648920855087	jag håller på att arbeta

he is working
Correct	Parser	Rerank	Rerank Unigram	Translation
✓	24.149690628051758	5.374822819617393	14.10473463377243	han håller på att arbeta
	24.7098331451416	25.183891555492046	14.372986793770915	han håller på att fungera
	26.94982147216797	9.964142561917903	17.497785011758282	han är uträkning
	26.976932525634766	5.374822819617393	14.10473463377243	han är arbetande
	27.031822204589844	5.374822819617393	14.10473463377243	han är att arbeta
	27.53707504272461	25.183891555492046	14.372986793770915	han är fungerande
	27.591964721679688	25.183891555492046	14.372986793770915	han är att fungera
	28.41977882385254	5.374822819617393	14.10473463377243	* han håller på att arbeta
	28.979921340942383	25.183891555492046	14.372986793770915	* han håller på att fungera
	30.869264602661133	5.374822819617393	14.10473463377243	han håller på att arbeta
	31.21990966796875	9.964142561917903	17.497785011758282	* han är uträkning
	31.247020721435547	5.374822819617393	14.10473463377243	* han är arbetande
	31.301910400390625	5.374822819617393	14.10473463377243	* han är att arbeta
	31.429407119750977	25.183891555492046	14.372986793770915	han håller på att fungera
	31.714122772216797	5.374822819617393	14.10473463377243	* han håller på att arbeta
	31.80716323852539	25.183891555492046	14.372986793770915	* han är fungerande
	31.86205291748047	25.183891555492046	14.372986793770915	* han är att fungera
	32.27426528930664	25.183891555492046	14.372986793770915	* han håller på att fungera
	32.79448699951172	5.374822819617393	14.10473463377243	han är arbetande
	33.35462951660156	25.183891555492046	14.372986793770915	han är fungerande

she is a little girl
Correct	Parser	Rerank	Rerank Unigram	Translation
	26.775197982788086	5.336948720784113	15.466067821714873	hon är lite flicka
	31.045286178588867	5.336948720784113	15.466067821714873	* hon är lite flicka
✓	32.68585968017578	7.352825005784517	22.260072166957947	hon är en liten flicka
	33.494773864746094	5.336948720784113	15.466067821714873	hon är lite flicka
	34.339630126953125	5.336948720784113	15.466067821714873	* hon är lite flicka
	36.95595169067383	7.352825005784517	22.260072166957947	* hon är en liten flicka
	37.76486587524414	5.336948720784113	15.466067821714873	* hon är lite flicka
	37.920772552490234	10.997260893889491	15.466067821714873	* henne är lite flicka
	38.35291290283203	7.352825005784517	22.260072166957947	hon är en liten flicka
	39.40544128417969	7.352825005784517	22.260072166957947	hon är en liten flicka
	40.25029373168945	7.352825005784517	22.260072166957947	* hon är en liten flicka
	42.17132568359375	5.336948720784113	26.96306258862071	hon är en grannflicka
	42.38698959350586	0	15.466067821714873	* hon är lite flicka
	42.62299728393555	7.352825005784517	22.260072166957947	* hon är en liten flicka
	43.20334243774414	0	15.466067821714873	* hon är lite flicka
	43.20334243774414	0	15.466067821714873	* hon är lite flicka
	43.675533294677734	7.352825005784517	22.260072166957947	* hon är en liten flicka
	43.83143997192383	13.013137178889895	22.26007216695795	* henne är en liten flicka
	44.31560134887695	5.336948720784113	15.466067821714873	* hon är lite flicka
	44.61174011230469	0	15.466067821714873	* hon är lite flickas

she is a girl
Correct	Parser	Rerank	Rerank Unigram	Translation
✓	23.732357025146484	5.336948720784113	15.466067821714873	hon är en flicka
	28.002445220947266	5.336948720784113	15.466067821714873	* hon är en flicka
	29.399402618408203	5.336948720784113	15.466067821714873	hon är en flicka
	30.451932907104492	5.336948720784113	15.466067821714873	hon är en flicka
	31.29678726196289	5.336948720784113	15.466067821714873	* hon är en flicka
	33.669490814208984	5.336948720784113	15.466067821714873	* hon är en flicka
	34.72201919555664	5.336948720784113	15.466067821714873	* hon är en flicka
	34.877933502197266	10.997260893889491	15.466067821714873	* henne är en flicka
	36.118980407714844	5.336948720784113	15.466067821714873	hon är en flicka
	36.96383285522461	5.336948720784113	15.466067821714873	* hon är en flicka
	40.38906478881836	5.336948720784113	15.466067821714873	* hon är en flicka
	40.544979095458984	10.997260893889491	15.466067821714873	* henne är en flicka
	41.27275466918945	5.336948720784113	15.466067821714873	* hon är en flicka
	42.38749694824219	0.941812710113938	15.466067821714873	* henne är en flicka
	42.38749694824219	0.941812710113938	15.466067821714873	* henne är en flicka
	43.79589080810547	0.941812710113938	15.466067821714873	* henne är en flickas
	46.93980026245117	5.336948720784113	15.466067821714873	* hon är en flicka
	50.716773986816406	0.941812710113938	15.466067821714873	* henne är ett flicka
	51.53313064575195	0.941812710113938	15.466067821714873	* henne är ett flicka
	51.53313064575195	0.941812710113938	15.466067821714873	* henne är ett flicka

I play football
Correct	Parser	Rerank	Rerank Unigram	Translation
	29.650236129760742	55.37948341341396	27.14340384547313	jag spelar fotboll
	29.650236129760742	55.37948341341396	27.14340384547313	jag spelar fotboll
	30.021068572998047	20.161155207527383	24.851133313766596	jag spelar fotboll
✓	30.021068572998047	20.161155207527383	24.851133313766596	jag spelar fotboll
	32.34822082519531	32.22664607381775	27.197184901178492	jag leker fotboll
	32.34822082519531	32.22664607381775	27.197184901178492	jag leker fotboll
	33.920326232910156	55.37948341341396	27.14340384547313	* jag spelar fotboll
	33.920326232910156	55.37948341341396	27.14340384547313	* jag spelar fotboll
	34.29115676879883	20.161155207527383	24.851133313766596	* jag spelar fotboll
	34.29115676879883	20.161155207527383	24.851133313766596	* jag spelar fotboll
	36.36981201171875	55.37948341341396	27.14340384547313	jag spelar fotboll
	36.36981201171875	55.37948341341396	27.14340384547313	jag spelar fotboll
	36.61831283569336	32.22664607381775	27.197184901178492	* jag leker fotboll
	36.61831283569336	32.22664607381775	27.197184901178492	* jag leker fotboll
	36.74064636230469	20.161155207527383	24.851133313766596	jag spelar fotboll
	36.74064636230469	20.161155207527383	24.851133313766596	jag spelar fotboll
	37.214664459228516	55.37948341341396	27.14340384547313	* jag spelar fotboll
	37.214664459228516	55.37948341341396	27.14340384547313	* jag spelar fotboll
	37.58549880981445	20.161155207527383	24.851133313766596	* jag spelar fotboll
	37.58549880981445	20.161155207527383	24.851133313766596	* jag spelar fotboll

he plays the trumpet
Correct	Parser	Rerank	Rerank Unigram	Translation
✓	33.16030502319336	19.638579058478328	28.8651963164829	han spelar trumpeten
	33.5311393737793	22.718417860662363	26.572925784776366	han spelar trumpeten
	35.85829162597656	27.534023919276713	28.91897737218826	han leker trumpeten
	37.43039321899414	19.638579058478328	28.8651963164829	* han spelar trumpeten
	37.80122756958008	22.718417860662363	26.572925784776366	* han spelar trumpeten
	39.8798828125	19.638579058478328	28.8651963164829	han spelar trumpeten
	40.128379821777344	27.534023919276713	28.91897737218826	* han leker trumpeten
	40.25071716308594	22.718417860662363	26.572925784776366	han spelar trumpeten
	40.72473907470703	19.638579058478328	28.8651963164829	* han spelar trumpeten
	41.09557342529297	22.718417860662363	26.572925784776366	* han spelar trumpeten
	42.5778694152832	27.534023919276713	28.91897737218826	han leker trumpeten
	43.422725677490234	27.534023919276713	28.91897737218826	* han leker trumpeten
	44.14997100830078	19.638579058478328	28.8651963164829	* han spelar trumpeten
	44.30588150024414	17.447998461060855	28.865196316482898	* honom spelar trumpeten
	44.52080535888672	22.718417860662363	26.572925784776366	* han spelar trumpeten
	44.67671585083008	28.16547773299883	26.572925784776366	* honom spelar trumpeten
	44.863460540771484	19.638579058478328	28.865196316482898	* han spelar trumpeten
	44.863460540771484	19.638579058478328	28.865196316482898	* han spelar trumpeten
	44.91395568847656	88.67338078423712	33.953279799363514	* han spelar trumpeten
	44.91395568847656	88.67338078423712	33.953279799363514	* han spelar trumpeten

the child plays with a doll
Correct	Parser	Rerank	Rerank Unigram	Translation
	34.160491943359375	174.70043290944656	34.46762204791498	barnet spelar med en docka
	38.430580139160156	174.70043290944656	34.46762204791498	* barnet spelar med en docka
	40.88006591796875	174.70043290944656	34.46762204791498	barnet spelar med en docka
	41.72492599487305	174.70043290944656	34.46762204791498	* barnet spelar med en docka
	42.00233840942383	26.69972540071499	30.933476570543046	barnet spelar med en docka
✓	43.95486831665039	11.873697749445448	33.279528157954935	barnet leker med en docka
	45.15015411376953	174.70043290944656	34.46762204791498	* barnet spelar med en docka
	45.30606460571289	188.54543205698	34.46762204791498	* barnet spelar med en docka
	45.30606460571289	188.54543205698	34.46762204791498	* barnet spelar med en docka
	45.428653717041016	42.85105478696673	33.22574710224958	* barnet spelar med en docka
	45.479148864746094	176.19310612020524	38.31383058513019	* barnet spelar med en docka
	45.479148864746094	176.19310612020524	38.31383058513019	* barnet spelar med en docka
	45.479148864746094	277.8037825273976	39.198488782339176	* barnet spelar upp med en docka
	45.479148864746094	68.25180889934441	36.28071717276707	* barnet spelar med en docka
	45.479148864746094	176.19310612020524	38.31383058513019	* barnet spelar med en docka
	45.79948806762695	26.69972540071499	30.933476570543046	* barnet spelar med en docka
	46.27242660522461	26.69972540071499	30.933476570543046	* barnet spelar med en docka
	46.71445846557617	188.54543205698	34.46762204791498	* barnets spelar med en docka
	47.57621383666992	152.57044271832453	34.46762204791498	* det barn spelar med en docka
	48.12664031982422	11.873697749445448	33.279528157954935	* barnet leker med en docka

the children play in the park
Correct	Parser	Rerank	Rerank Unigram	Translation
	39.42387771606445	15.191290180931714	28.224500045255468	barnen spelar i parken
	41.34488296508789	34.32469348316633	34.421594195852954	barnen spelar parken in
✓	41.376407623291016	12.909385963499732	30.570551632667367	barnen leker i parken
	41.44960403442383	34.32469348316633	34.421594195852954	barnen spelar parken in
	41.71571731567383	17.481246847137147	32.12932366414642	barnen spelar parken in
	41.8204345703125	17.481246847137147	32.12932366414642	barnen spelar parken in
	42.85019302368164	34.28193838626616	30.516770576962003	* barnen spelar i parken
	42.90068817138672	95.30301292418491	35.60485405984262	* barnen spelar i parken
	42.90068817138672	95.30301292418491	35.60485405984262	* barnen spelar i parken
	42.90068817138672	204.52686956447278	36.4895122570516	* barnen spelar upp i parken
	42.90068817138672	80.90477853343315	33.571740647479494	* barnen spelar i parken
	42.90068817138672	95.30301292418491	35.60485405984262	* barnen spelar i parken
	43.22102737426758	15.191290180931714	28.224500045255468	* barnen spelar i parken
	43.693965911865234	15.191290180931714	28.224500045255468	* barnen spelar i parken
	44.042869567871094	122.058112818063	34.47537525155832	barnen leker parken in
	44.063629150390625	40.93827286122724	36.51289367497891	barnen spelar parken inne
	44.14759063720703	122.05811281806298	34.47537525155832	barnen leker parken in
	44.1683464050293	40.93827286122724	36.51289367497891	barnen spelar parken inne
	44.43446350097656	24.13989518759933	34.22062314327238	barnen spelar parken inne
	44.53917694091797	24.13989518759933	34.22062314327238	barnen spelar parken inne

the play is over soon
Correct	Parser	Rerank	Rerank Unigram	Translation
✓	35.39567947387695	9.345932152171054	26.75731503298799	pjäsen är snart förbi
	35.39567947387695	20.735893970917907	26.75731503298799	pjäsen är förbi snart
	39.665767669677734	9.345932152171054	26.75731503298799	* pjäsen är snart förbi
	39.665767669677734	20.735893970917907	26.75731503298799	* pjäsen är förbi snart
	40.84458541870117	20.735893970917907	26.920640955715555	* pjäsen är förbi snart
	41.19478225708008	7.803030264831385	30.15970263581976	pjäsen är under snart
	41.90238952636719	7.803030264831385	30.15970263581976	pjäsen är under snart
	42.11524963378906	20.735893970917907	26.75731503298799	pjäsen är förbi snart
	42.11524963378906	9.345932152171054	26.75731503298799	pjäsen är snart förbi
	42.960113525390625	9.345932152171054	26.75731503298799	* pjäsen är snart förbi
	42.960113525390625	20.735893970917907	26.75731503298799	* pjäsen är förbi snart
	44.1389274597168	20.735893970917907	26.920640955715555	* pjäsen är förbi snart
	45.46487045288086	7.803030264831385	30.15970263581976	* pjäsen är under snart
	46.17247772216797	7.803030264831385	30.15970263581976	* pjäsen är under snart
	46.385337829589844	20.735893970917907	26.75731503298799	* pjäsen är förbi snart
	46.385337829589844	9.345932152171054	26.75731503298799	* pjäsen är snart förbi
	46.541255950927734	16.753131429350454	26.757315032987993	* pjäsen är förbi snart
	46.541255950927734	16.753131429350454	26.757315032987993	* pjäsen är förbi snart
	46.541255950927734	53.702509494489654	26.75731503298799	* pjäsen är snart förbi
	46.541255950927734	53.702509494489654	26.75731503298799	* pjäsen är snart förbi

woman that sleeps
Correct	Parser	Rerank	Rerank Unigram	Translation
	40.14963150024414	5.491278105037058	17.15781955091373	* kvinna som sover
	40.96598815917969	5.491278105037058	17.15781955091373	* kvinna som sover
	40.96598815917969	5.491278105037058	17.15781955091373	* kvinna som sover
	41.17561340332031	5.491278105037058	17.15781955091373	kvinna som sover
	41.973995208740234	5.491278105037058	17.15781955091373	kvinna som sover
	42.37438201904297	5.491278105037058	17.15781955091373	* kvinnas som sover
	43.40323257446289	9.323669488968088	22.870880185478484	kvinna det där sover
	44.233760833740234	5.491278105037058	22.870880185478484	* kvinna det där sover
	45.05011749267578	5.491278105037058	22.870880185478484	* kvinna det där sover
	45.05011749267578	5.491278105037058	22.870880185478484	* kvinna det där sover
	46.45851135253906	5.491278105037058	22.870880185478484	* kvinnas det där sover
	46.53154373168945	32.50663273998485	29.06031308556223	* kvinna det där sover ut
	46.53154373168945	32.50663273998485	29.06031308556223	* kvinna det där sover ut
	47.347904205322266	32.50663273998485	29.06031308556223	* kvinna det där sover ut
	47.347904205322266	32.50663273998485	29.06031308556223	* kvinna det där sover ut
	47.347904205322266	32.50663273998485	29.06031308556223	* kvinna det där sover ut
	47.347904205322266	32.50663273998485	29.06031308556223	* kvinna det där sover ut
	47.5091667175293	1.7314005442943738	23.564055301775056	* kvinna det där sömnar
	47.52810287475586	5.491278105037058	22.870880185478484	* kvinna det där sover
	47.67332077026367	9.323669488968088	22.870880185478484	* kvinna det där sover

woman who sleeps
Correct	Parser	Rerank	Rerank Unigram	Translation
	40.14963150024414	5.491278105037058	17.15781955091373	* kvinna som sover
	40.96598815917969	5.491278105037058	17.15781955091373	* kvinna som sover
	40.96598815917969	5.491278105037058	17.15781955091373	* kvinna som sover
	41.17561340332031	5.491278105037058	17.15781955091373	kvinna som sover
	41.973995208740234	5.491278105037058	17.15781955091373	kvinna som sover
	42.37438201904297	5.491278105037058	17.15781955091373	* kvinnas som sover
	44.15433120727539	146.26804655687013	25.720037934450573	* kvinna vem sover
	44.97068786621094	146.26804655687013	25.720037934450573	* kvinna vem sover
	44.97068786621094	146.26804655687013	25.720037934450573	* kvinna vem sover
	46.37908172607422	146.26804655687013	25.720037934450573	* kvinnas vem sover
	51.78954315185547	8.83585458995856	24.773567916985634	* kvinna vilka sömnar
	51.8216438293457	146.26804655687013	25.720037934450573	* kvinna vem som sover
	52.377197265625	8.83585458995856	24.08039280068906	* kvinna vilka sover
	52.605899810791016	8.83585458995856	24.773567916985634	* kvinna vilka sömnar
