hästens man är brun
Correct	Parser	Rerank	Rerank Unigram	Translation
	43.40337371826172	21.94622601175265	26.558280951559155	* he has a good plan
	43.464351654052734	36.302404765103546	29.184782115346174	* he has a better field
	43.93193054199219	21.983864850921215	27.500401628832556	he has a better plan
	44.16907501220703	36.302404765103546	29.184782115346174	he has one better field
	44.540428161621094	37.34617358277576	28.24266143807278	he has a good field

jag äter maten i köket
Correct	Parser	Rerank	Rerank Unigram	Translation
	48.27190399169922	20.502512247809086	37.50409208670473	I eat the food in the kitchen
	48.27190399169922	20.502512247809086	37.50409208670473	I eat the food in the kitchen
	48.37662124633789	20.502512247809086	37.50409208670473	I eat in the kitchen the food
	48.37662124633789	20.502512247809086	37.50409208670473	I eat in the kitchen the food
	48.9795036315918	22.21815559810512	37.50409208670473	I eat the food in the kitchen
	48.9795036315918	22.21815559810512	37.50409208670473	I eat the food in the kitchen
	49.62456130981445	24.032477423293493	38.371981286162224	I eat the food in the cuisine
	49.62456130981445	24.032477423293493	38.371981286162224	I eat the food in the cuisine
	49.72928237915039	24.032477423293493	38.371981286162224	I eat in the cuisine the food
	49.72928237915039	24.032477423293493	38.371981286162224	I eat in the cuisine the food
	50.33216094970703	23.501881825896653	38.371981286162224	I eat the food in the cuisine
	50.33216094970703	23.501881825896653	38.371981286162224	I eat the food in the cuisine
	52.5419921875	20.502512247809086	37.50409208670473	* I eat the food in the kitchen
	52.5419921875	20.502512247809086	37.50409208670473	* I eat the food in the kitchen
	52.64670944213867	20.502512247809086	37.50409208670473	* I eat in the kitchen the food
	52.64670944213867	20.502512247809086	37.50409208670473	* I eat in the kitchen the food
	53.24959182739258	22.21815559810512	37.50409208670473	* I eat the food in the kitchen
	53.24959182739258	22.21815559810512	37.50409208670473	* I eat the food in the kitchen
	53.894649505615234	24.032477423293493	38.371981286162224	* I eat the food in the cuisine
	53.894649505615234	24.032477423293493	38.371981286162224	* I eat the food in the cuisine

jag har ett mål
Correct	Parser	Rerank	Rerank Unigram	Translation
	29.488779067993164	18.8509546315372	22.068050122516116	I have a purpose
	29.488779067993164	18.8509546315372	22.068050122516116	I have a purpose
	29.64478874206543	32.33214229545119	22.673603825079844	I have a goal
	29.64478874206543	32.33214229545119	22.673603825079844	I have a goal
	29.706777572631836	18.560497157045276	22.683539460726553	I have a goal
	29.706777572631836	18.560497157045276	22.683539460726553	I have a goal
	29.74335289001465	18.94960451968906	22.50449668511329	I have an objective
	29.74335289001465	18.94960451968906	22.50449668511329	I have an objective
	29.855398178100586	19.520385001666007	22.375140148435573	I have a target
	29.855398178100586	19.520385001666007	22.375140148435573	I have a target
	33.75886535644531	18.8509546315372	22.068050122516116	* I have a purpose
	33.75886535644531	18.8509546315372	22.068050122516116	* I have a purpose
	33.91487503051758	32.33214229545119	22.673603825079844	* I have a goal
	33.91487503051758	32.33214229545119	22.673603825079844	* I have a goal
	33.976863861083984	18.560497157045276	22.683539460726553	* I have a goal
	33.976863861083984	18.560497157045276	22.683539460726553	* I have a goal
	34.0134391784668	18.94960451968906	22.50449668511329	* I have an objective
	34.0134391784668	18.94960451968906	22.50449668511329	* I have an objective
	34.125484466552734	19.520385001666007	22.375140148435573	* I have a target
	34.125484466552734	19.520385001666007	22.375140148435573	* I have a target

han gjorde mål i sista minuten
Correct	Parser	Rerank	Rerank Unigram	Translation
	59.516578674316406	29.166148688538684	35.988329713304225	* he scored in final the minute
	59.516578674316406	29.166148688538684	35.988329713304225	* he scored in final the minute
	62.139793395996094	29.6141555562023	35.98832971330423	* he scored in final the minute
	63.64386749267578	32.93098222848948	35.98832971330423	* he scored in final of the minute
	64.77742004394531	29.166148688538684	35.98832971330423	* he scored in final the minute
	64.77742004394531	29.166148688538684	35.98832971330423	* he scored in final the minute
	65.34275817871094	22.479691378569026	41.086360632114534	* he scored in latter the minute
	65.34275817871094	22.479691378569026	41.086360632114534	* he scored in latter the minute
	65.75586700439453	45.956095593080576	42.02990517141827	he made purpose in final the minute
	65.86058044433594	45.956095593080576	42.02990517141827	he made in final the minute purpose
	66.10108184814453	45.956095593080576	42.02990517141827	he made purposes in final the minute
	66.2057876586914	45.956095593080576	42.02990517141827	he made in final the minute purposes
	66.25708770751953	46.625816105801015	42.635458873981996	he made goals in final the minute
	66.31907653808594	46.625816105801015	42.64539450962871	he made goals in final the minute
	66.35565185546875	39.25890490445499	42.46635173401544	he made objectives in final the minute
	66.3617935180664	46.625816105801015	42.635458873981996	he made in final the minute goals
	66.42378997802734	46.625816105801015	42.6453945096287	he made in final the minute goals
	66.46036529541016	39.25890490445499	42.46635173401544	he made in final the minute objectives
	66.46346282958984	89.16357810595574	42.02990517141827	he made purpose in final the minute
	66.46769714355469	41.73708704673092	42.33699519733772	he made targets in final the minute

jag har en kontakt i regeringen
Correct	Parser	Rerank	Rerank Unigram	Translation
	45.14118576049805	33.52921124965121	33.86162118520167	I have a contact in the government
	45.14118576049805	33.52921124965121	33.86162118520167	I have a contact in the government
	45.24590301513672	33.52921124965121	33.86162118520167	I have in the government a contact
	45.24590301513672	33.52921124965121	33.86162118520167	I have in the government a contact
	45.84878921508789	29.040911078216567	33.86162118520167	I have a contact in the government
	45.84878921508789	29.040911078216567	33.86162118520167	I have a contact in the government
	47.74361801147461	31.499284741386354	35.93830874390293	I have an outlet in the government
	47.74361801147461	31.499284741386354	35.93830874390293	I have an outlet in the government
	47.84833526611328	31.499284741386354	35.93830874390293	I have in the government an outlet
	47.84833526611328	31.499284741386354	35.93830874390293	I have in the government an outlet
	48.005271911621094	32.58110837565157	35.72457152760176	I have a contact in the reign
	48.005271911621094	32.58110837565157	35.72457152760176	I have a contact in the reign
	48.109989166259766	32.581108375651574	35.72457152760176	I have in the reign a contact
	48.109989166259766	32.581108375651574	35.72457152760176	I have in the reign a contact
	48.18092727661133	31.25555220706538	36.01293008290293	I have a contact in the cabinet
	48.18092727661133	31.25555220706538	36.01293008290293	I have a contact in the cabinet
	48.285648345947266	31.255552207065385	36.01293008290293	I have in the cabinet a contact
	48.285648345947266	31.255552207065385	36.01293008290293	I have in the cabinet a contact
	48.45122146606445	26.369239427159883	35.93830874390293	I have an outlet in the government
	48.45122146606445	26.369239427159883	35.93830874390293	I have an outlet in the government

sätt i kontakten i väggen
Correct	Parser	Rerank	Rerank Unigram	Translation
	50.676483154296875	67.24388985053459	33.10216544316117	* way in the contact in the wall
	50.676483154296875	67.24388985053459	33.10216544316117	* way in the contact in the wall
	50.676483154296875	64.04968496039051	33.10216544316117	* way in the contact in the wall
	50.676483154296875	64.04968496039051	33.10216544316117	* way in the contact in the wall
	50.8861083984375	67.24388985053459	33.10216544316117	way in the contact in the wall
	50.8861083984375	64.04968496039051	33.10216544316117	way in the contact in the wall
	51.021690368652344	64.04968496039051	33.10216544316117	* ways in the contact in the wall
	51.021690368652344	64.04968496039051	33.10216544316117	* ways in the contact in the wall
	51.021690368652344	67.24388985053459	33.10216544316117	* ways in the contact in the wall
	51.021690368652344	67.24388985053459	33.10216544316117	* ways in the contact in the wall
	51.23131561279297	64.04968496039051	33.10216544316117	ways in the contact in the wall
	51.23131561279297	67.24388985053459	33.10216544316117	ways in the contact in the wall
	52.0260009765625	17.132977239556954	33.40243429544546	* mode in the contact in the wall
	52.0260009765625	17.132977239556954	33.40243429544546	* mode in the contact in the wall
	52.0260009765625	10.142295996763623	33.40243429544546	* mode in the contact in the wall
	52.0260009765625	10.142295996763623	33.40243429544546	* mode in the contact in the wall
	52.235626220703125	10.142295996763623	33.40243429544546	mode in the contact in the wall
	52.235626220703125	17.132977239556954	33.40243429544546	mode in the contact in the wall
	52.37120819091797	17.132977239556954	33.40243429544546	* modes in the contact in the wall
	52.37120819091797	17.132977239556954	33.40243429544546	* modes in the contact in the wall

det simmar en val i havet
Correct	Parser	Rerank	Rerank Unigram	Translation
	49.82971954345703	28.42429588312108	34.75552065354962	it swims a pick in the sea
	49.9344367980957	28.42429588312108	34.75552065354962	it swims in the sea a pick
	50.41939163208008	28.42429588312108	34.75552065354962	it swims a pick in the sea
	50.52410888671875	28.42429588312108	34.75552065354962	it swims in the sea a pick
	50.53731918334961	7.093646174046571	34.75552065354962	it swims a pick in the sea
	51.126991271972656	7.093646174046571	34.75552065354962	it swims a pick in the sea
	51.34492111206055	28.42429588312108	34.75552065354962	it, a pick swims in the sea
	51.345306396484375	49.83317070192368	40.98115544644919	it swims a pick in the sea
	51.45002365112305	49.83317070192368	40.98115544644919	it swims in the sea a pick
	51.94780349731445	7.093646174046571	34.75552065354962	it, a pick in the sea swims
	52.05290603637695	28.502520992849163	40.98115544644919	it swims a pick in the sea
	52.28181076049805	33.76017883833703	36.6670492782089	it swims a whale in the sea
	52.386531829833984	33.76017883833703	36.6670492782089	it swims in the sea a whale
	52.86050796508789	49.83317070192368	40.98115544644919	it, a pick swims in the sea
	52.871482849121094	33.76017883833703	36.6670492782089	it swims a whale in the sea
	52.97620391845703	33.76017883833703	36.6670492782089	it swims in the sea a whale
	52.98941421508789	12.429529129262527	36.6670492782089	it swims a whale in the sea
	53.4633903503418	28.502520992849163	40.98115544644919	it, a pick in the sea swims
	53.57908630371094	12.429529129262527	36.6670492782089	it swims a whale in the sea
	53.79701614379883	33.76017883833703	36.6670492782089	it, a whale swims in the sea

han röstar i valet
Correct	Parser	Rerank	Rerank Unigram	Translation
	34.36766052246094	16.755988165797085	28.808656084123335	he votes in the choice
	34.36766052246094	111.19139416757959	33.19635856502303	he votes down in the choice
	34.42295837402344	13.12684528465793	29.016635944833986	he votes in the election
	34.42295837402344	98.51330222066872	33.404338425733684	he votes down in the election
	38.63774871826172	16.755988165797085	28.808656084123335	* he votes in the choice
	38.63774871826172	111.19139416757959	33.19635856502303	* he votes down in the choice
	38.69304656982422	98.51330222066872	33.404338425733684	* he votes down in the election
	38.69304656982422	13.12684528465793	29.016635944833986	* he votes in the election
	41.08723449707031	16.755988165797085	28.808656084123335	he votes in the choice
	41.08723449707031	111.19139416757959	33.19635856502303	he votes down in the choice
	41.14253234863281	13.12684528465793	29.016635944833986	he votes in the election
	41.14253234863281	98.51330222066872	33.404338425733684	he votes down in the election
	41.59650802612305	27.2751576918464	29.557021419267876	* he votes ? in the choice
	41.65180587768555	29.246190519440862	29.765001279978527	* he votes ? in the election
	41.93209457397461	16.755988165797085	28.808656084123335	* he votes in the choice
	41.93209457397461	111.19139416757959	33.19635856502303	* he votes down in the choice
	41.98739242553711	13.12684528465793	29.016635944833986	* he votes in the election
	41.98739242553711	98.51330222066872	33.404338425733684	* he votes down in the election
	44.71088790893555	18.42659296895068	28.808656084123335	he votes in the choice
	44.71088790893555	138.76315125653954	33.19635856502303	he votes down in the choice

en röst på det politiska partiet
Correct	Parser	Rerank	Rerank Unigram	Translation
	43.705833435058594	12.119686126160286	28.669917953656384	* a voice on the political party
	43.705833435058594	12.119686126160286	28.669917953656384	* a voice on the political party
	43.91545867919922	12.119686126160286	28.669917953656384	a voice on the political party
	47.76238250732422	27.396178824316618	31.817250704069806	* a voice upon the political party
	47.76238250732422	27.396178824316618	31.817250704069806	* a voice upon the political party
	47.972007751464844	27.396178824316618	31.817250704069806	a voice upon the political party
	48.68064880371094	12.119686126160286	28.669917953656384	* one voice on the political party
	48.68064880371094	12.119686126160286	28.669917953656384	* one voice on the political party
	48.89027404785156	12.119686126160286	28.669917953656384	one voice on the political party
	49.24223327636719	25.498163382414955	32.400419934372295	* a voice onto the political party
	49.24223327636719	25.498163382414955	32.400419934372295	* a voice onto the political party
	49.45185852050781	25.498163382414955	32.400419934372295	a voice onto the political party
	50.2548713684082	12.119686126160286	28.669917953656384	* a voice on the political party
	50.2548713684082	12.119686126160286	28.669917953656384	* a voice on the political party
	50.365272521972656	12.119686126160286	28.669917953656384	* a voice on the political party
	50.365272521972656	12.119686126160286	28.669917953656384	* a voice on the political party
	50.46449661254883	12.119686126160286	28.669917953656384	a voice on the political party
	52.73719787597656	27.396178824316618	31.817250704069806	* one voice upon the political party
	52.73719787597656	27.396178824316618	31.817250704069806	* one voice upon the political party
	52.94682312011719	27.396178824316618	31.817250704069806	one voice upon the political party

jag har tappat rösten
Correct	Parser	Rerank	Rerank Unigram	Translation
	34.6237907409668	13.368358401088395	24.861890279293334	I have dropped the voice
	34.6237907409668	13.368358401088395	24.861890279293334	I have dropped the voice
	38.89387893676758	13.368358401088395	24.861890279293334	* I have dropped the voice
	38.89387893676758	13.368358401088395	24.861890279293334	* I have dropped the voice
	41.34336471557617	13.368358401088395	24.861890279293334	I have dropped the voice
	41.34336471557617	13.368358401088395	24.861890279293334	I have dropped the voice
	41.716617584228516	5.037814582979163	30.187007369522654	jag has dropped the voice
	42.061824798583984	5.037814582979163	30.187007369522654	jags have dropped the voice
	42.18822479248047	13.368358401088395	24.861890279293334	* I have dropped the voice
	42.18822479248047	13.368358401088395	24.861890279293334	* I have dropped the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have lost out the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have lost out the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have losed up the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have losed up the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have losed up the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have losed up the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have lost out the voice
	44.14506912231445	76.97175021012005	31.889977419978408	* I have lost out the voice
	45.61345291137695	13.368358401088395	24.861890279293334	* I have dropped the voice
	45.61345291137695	13.368358401088395	24.861890279293334	* I have dropped the voice

han har talets gåva
Correct	Parser	Rerank	Rerank Unigram	Translation
	45.28028106689453	17.63063668667254	31.18885774521395	he has gift of the speech
	46.021583557128906	17.63063668667254	31.608784149765434	he has present of the speech
	47.962608337402344	17.58053775794435	33.169003925896185	he has gift of the discourse
	48.32865524291992	17.63063668667254	33.86965402301151	he has freebie of the speech
	48.70391082763672	17.58053775794435	33.58893033044767	he has present of the discourse
	48.95594024658203	67.85757834484937	34.159873198709164	he has gift of the peroration
	49.55036926269531	17.63063668667254	31.18885774521395	* he has gift of the speech
	49.69724655151367	67.85757834484937	34.57979960326065	he has present of the peroration
	50.29167175292969	17.63063668667254	31.608784149765434	* he has present of the speech
	51.010982513427734	17.58053775794435	35.849800203693746	he has freebie of the discourse
	51.999855041503906	17.63063668667254	31.18885774521395	he has gift of the speech
	52.00431823730469	67.85757834484937	36.84066947650673	he has freebie of the peroration
	52.232696533203125	17.58053775794435	33.169003925896185	* he has gift of the discourse
	52.5987434387207	17.63063668667254	33.86965402301151	* he has freebie of the speech
	52.74115753173828	17.63063668667254	31.608784149765434	he has present of the speech
	52.8447151184082	17.63063668667254	31.18885774521395	* he has gift of the speech
	52.9739990234375	17.58053775794435	33.58893033044767	* he has present of the discourse
	53.22602844238281	67.85757834484937	34.159873198709164	* he has gift of the peroration
	53.318660736083984	17.63063668667254	31.18885774521395	* he has gift of the speech
	53.58601760864258	17.63063668667254	31.608784149765434	* he has present of the speech

summan är additionen av två tal
Correct	Parser	Rerank	Rerank Unigram	Translation
	49.41556930541992	0.08335341623712544	29.253507395325165	the sum is the addition of two speeches
	51.608856201171875	0.08335341623712544	30.620329487486767	the aggregate is the addition of two speeches
	51.83918380737305	18.49431332123161	32.57166357164483	the sum is the addition of two speeches
	52.097896575927734	3.034562858866039	31.2336535760074	the sum is the addition of two discourses
	52.54678726196289	18.49431332123161	32.57166357164483	the sum is the addition of two speeches
	53.09122848510742	48.33091749828862	32.224522848820385	the sum is the addition of two perorations
	53.6856575012207	0.08335341623712544	29.253507395325165	* the sum is the addition of two speeches
	54.032470703125	9.960654265611394	33.93848566380643	the aggregate is the addition of two speeches
	54.29118347167969	3.034562858866039	32.600475668169	the aggregate is the addition of two discourses
	54.52151107788086	9.553121367086142	34.55180975232706	the sum is the addition of two discourses
	54.740074157714844	9.960654265611394	33.93848566380643	the aggregate is the addition of two speeches
	55.2291145324707	9.553121367086142	34.55180975232706	the sum is the addition of two discourses
	55.284515380859375	48.33091749828862	33.59134494098198	the aggregate is the addition of two perorations
	55.51484680175781	110.64362337535077	35.542679025140046	the sum is the addition of two perorations
	55.79035186767578	24.655996852244805	35.80368508782623	the sum is the addition off two speeches
	55.878944396972656	0.08335341623712544	30.620329487486767	* the aggregate is the addition of two speeches
	56.10927200317383	18.49431332123161	32.57166357164483	* the sum is the addition of two speeches
	56.13514709472656	0.08335341623712544	29.253507395325165	the sum is the addition of two speeches
	56.22244644165039	110.64362337535077	35.542679025140046	the sum is the addition of two perorations
	56.367984771728516	3.034562858866039	31.2336535760074	* the sum is the addition of two discourses

vi lägger på ytterligare ett lager
Correct	Parser	Rerank	Rerank Unigram	Translation
	51.90922164916992	49.64277423166529	39.18917803385532	we lie back on other stock of one
	51.90922164916992	49.64277423166529	39.18917803385532	we lie back on other stock of one
	51.90922164916992	49.64277423166529	39.18917803385532	we lie around on other stock of one
	51.90922164916992	49.64277423166529	39.18917803385532	we lie around on other stock of one
	51.925384521484375	49.64277423166529	39.28227532754909	we lie back on other store of one
	51.925384521484375	49.64277423166529	39.28227532754909	we lie back on other store of one
	51.925384521484375	49.64277423166529	39.28227532754909	we lie around on other store of one
	51.925384521484375	49.64277423166529	39.28227532754909	we lie around on other store of one
	52.25442886352539	49.64277423166529	39.18917803385532	we lie back on other stocks of one
	52.25442886352539	49.64277423166529	39.18917803385532	we lie back on other stocks of one
	52.25442886352539	49.64277423166529	39.18917803385532	we lie around on other stocks of one
	52.25442886352539	49.64277423166529	39.18917803385532	we lie around on other stocks of one
	52.270591735839844	49.64277423166529	39.28227532754909	we lie back on other stores of one
	52.270591735839844	49.64277423166529	39.28227532754909	we lie back on other stores of one
	52.270591735839844	49.64277423166529	39.28227532754909	we lie around on other stores of one
	52.270591735839844	49.64277423166529	39.28227532754909	we lie around on other stores of one
	52.68781280517578	49.64277423166529	39.8071456566533	we lie back on other storage of one
	52.68781280517578	49.64277423166529	39.8071456566533	we lie back on other storage of one
	52.68781280517578	49.64277423166529	39.8071456566533	we lie around on other storage of one
	52.68781280517578	49.64277423166529	39.8071456566533	we lie around on other storage of one

han arbetar på ett lager
Correct	Parser	Rerank	Rerank Unigram	Translation
	37.446041107177734	17.908543457363486	27.007973762131684	he works on a stock
	37.46220397949219	17.369235790440605	27.101071055825457	he works on a store
	41.50259017944336	22.90589755702267	30.15530651254511	he works upon a stock
	41.51875305175781	21.752780462780514	30.248403806238883	he works upon a store
	41.716129302978516	17.908543457363486	27.007973762131684	* he works on a stock
	41.73229217529297	17.369235790440605	27.101071055825457	* he works on a store
	42.42085647583008	17.908543457363486	27.007973762131684	he works on one stock
	42.43701934814453	17.369235790440605	27.101071055825457	he works on one store
	42.98244094848633	22.656696922331676	30.73847574284759	he works onto a stock
	42.99860382080078	21.475588403995708	30.831573036541364	he works onto a store
	44.165618896484375	17.908543457363486	27.007973762131684	he works on a stock
	44.18178176879883	17.369235790440605	27.101071055825457	he works on a store
	45.010475158691406	17.908543457363486	27.007973762131684	* he works on a stock
	45.02663803100586	17.369235790440605	27.101071055825457	* he works on a store
	45.77267837524414	22.90589755702267	30.15530651254511	* he works upon a stock
	45.788841247558594	21.752780462780514	30.248403806238883	* he works upon a store
	45.79639434814453	5.374822819617393	27.007973762131684	he works on stock of one
	45.81255340576172	5.374822819617393	27.101071055825457	he works on store of one
	46.1416015625	5.374822819617393	27.007973762131684	he works on stocks of one
	46.15776062011719	5.374822819617393	27.101071055825457	he works on stores of one

han seglar en jakt
Correct	Parser	Rerank	Rerank Unigram	Translation
	46.265316009521484	5.132101907925845	27.289694132437056	* he sails a hunt
	46.265316009521484	5.132101907925845	27.289694132437056	* he sails a hunt
	47.121238708496094	5.132101907925845	27.881025531590474	* he sails a pursuit
	47.121238708496094	5.132101907925845	27.881025531590474	* he sails a pursuit
	47.252750396728516	4.309167802082737	28.23402413342813	* he cruises a hunt
	47.252750396728516	4.309167802082737	28.23402413342813	* he cruises a hunt
	47.64542770385742	5.132101907925845	27.996919119558434	* he sails a hunting
	47.64542770385742	5.132101907925845	27.996919119558434	* he sails a hunting
	48.108673095703125	4.309167802082737	28.825355532581547	* he cruises a pursuit
	48.108673095703125	4.309167802082737	28.825355532581547	* he cruises a pursuit
	48.63286209106445	4.309167802082737	28.941249120549507	* he cruises a hunting
	48.63286209106445	4.309167802082737	28.941249120549507	* he cruises a hunting
	48.77460861206055	11.704326494810491	29.20033010979223	* he sails a yacht
	48.77460861206055	11.704326494810491	29.20033010979223	* he sails a yacht
	49.55965805053711	5.132101907925845	27.289694132437056	* he sails a hunt
	49.55965805053711	5.132101907925845	27.289694132437056	* he sails a hunt
	49.76204299926758	4.309167802082737	30.144660110783303	* he cruises a yacht
	49.76204299926758	4.309167802082737	30.144660110783303	* he cruises a yacht
	50.41558074951172	5.132101907925845	27.881025531590474	* he sails a pursuit
	50.41558074951172	5.132101907925845	27.881025531590474	* he sails a pursuit

det spelar ingen roll
Correct	Parser	Rerank	Rerank Unigram	Translation
	31.84110450744629	26.407730706444596	24.783016097325707	it plays no role
	32.211936950683594	8.17976252543497	22.490745565619175	it plays no role
	32.43077850341797	26.407730706444596	24.783016097325707	it plays no role
	32.801612854003906	8.17976252543497	22.490745565619175	it plays no role
	33.2515869140625	26.407730706444596	24.783016097325707	it, no role plays
	33.356689453125	53.63782618909249	31.008650890225283	it plays no role
	33.622413635253906	8.17976252543497	22.490745565619175	it, no role plays
	33.72752380371094	16.992126714547744	28.716380358518748	it plays no role
	34.767173767089844	53.63782618909249	31.008650890225283	it, no role plays
	35.13800048828125	16.992126714547744	28.716380358518748	it, no role plays
	36.11119079589844	26.407730706444596	24.783016097325707	* it plays no role
	36.482025146484375	8.17976252543497	22.490745565619175	* it plays no role
	36.70086669921875	26.407730706444596	24.783016097325707	* it plays no role
	37.07170104980469	8.17976252543497	22.490745565619175	* it plays no role
	37.521671295166016	26.407730706444596	24.783016097325707	* it, no role plays
	37.62677764892578	53.63782618909249	31.008650890225283	* it plays no role
	37.89250183105469	8.17976252543497	22.490745565619175	* it, no role plays
	37.99760818481445	16.992126714547744	28.716380358518748	* it plays no role
	38.56067657470703	26.407730706444596	24.783016097325707	it plays no role
	38.93151092529297	8.17976252543497	22.490745565619175	it plays no role

han tyckte om sin roll inom företaget
Correct	Parser	Rerank	Rerank Unigram	Translation

han har begått flera brott
Correct	Parser	Rerank	Rerank Unigram	Translation

styrelsen avskedade företagets ledning
Correct	Parser	Rerank	Rerank Unigram	Translation
	51.42866516113281	64.65435387614964	36.8841028790654	the board dismissed management of the enterprise
	52.72908401489258	162.98925836516682	37.87918424371639	the board dismissed leadership of the enterprise
	52.839149475097656	64.65435387614964	36.8841028790654	the board, management of the enterprise dismissed
	53.2835578918457	55.794620234005734	37.80223874645167	the board dismissed wire of the enterprise
	53.978515625	55.794620234005734	38.97776527347111	the board dismissed guidance of the enterprise
	54.13956832885742	162.98925836516682	37.87918424371639	the board, leadership of the enterprise dismissed
	54.69404220581055	55.794620234005734	37.80223874645167	the board, wire of the enterprise dismissed
	54.9708137512207	146.62520877251836	39.72906254219773	the directorate dismissed management of the enterprise
	54.993709564208984	57.73482085938624	40.48734702884527	the boardroom dismissed management of the enterprise
	55.388999938964844	55.794620234005734	38.97776527347111	the board, guidance of the enterprise dismissed
	55.61579895019531	55.794620234005734	40.1841587811567	the board dismissed conduit of the enterprise
	55.69371795654297	55.794620234005734	40.08504307899087	the board dismissed wiring of the enterprise
	55.698753356933594	64.65435387614964	36.8841028790654	* the board dismissed management of the enterprise
	56.16109085083008	55.794620234005734	40.43357662043037	the board dismissed conduction of the enterprise
	56.27123260498047	244.96011326153553	40.72414390684872	the directorate dismissed leadership of the enterprise
	56.29412841796875	156.0697253484034	41.48242839349626	the boardroom dismissed leadership of the enterprise
	56.38129806518555	146.62520877251836	39.72906254219773	the directorate, management of the enterprise dismissed
